"timestamp","page_group","geo_cc","geo_rg","geo_city","geo_org","geo_netspeed","user_agent_family","user_agent_major","user_agent_os","user_agent_osversion","user_agent_model","referrer","page_index","navigation_type","params_dom_sz","params_dom_ln","params_dom_script","params_dom_img","timers_t_done","timers_t_resp","timers_t_page","tcp_windows","nodes_1000","scripts_10","imgs_10","datetime","dt_year","dt_month","dt_week","dt_day","dt_hour","dt_6hour","dt_12hour","dt_minute","dt_5min","dt_15min","dt_20min","dt_30min"
1409609016061,"searchresults","US","US:: DC","US:: DC:: Washington","Verizon Internet Services","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",546419,3751,148,40,6805,3313,3492,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.061",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016081,"myologin","US","US:: MD","US:: MD:: Laurel","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",390271,1691,103,7,3716,167,3549,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:36.081",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016101,"myologin","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",322988,1742,100,7,5836,889,4947,"16 TCP Windows","2K Nodes","100 Scripts","20 Images","2014-09-01T22:03:36.101",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016135,"skuskuset","US","US:: NE","US:: NE:: Omaha","Cox Communications","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",458086,2132,145,15,3387,568,2819,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:03:36.135",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016155,"skuskuset","US","US:: NY","US:: NY:: Whitestone","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Ubuntu",NA,NA,"cas.ny.us.criteo.com","Entry Page","navigation",496600,2463,147,32,11530,1329,10201,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.155",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016162,"category","US","US:: OH","US:: OH:: Westerville","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",405252,1755,115,34,1745,284,1461,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:03:36.162",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016170,"searchresults","US","US:: NY","US:: NY:: Nanuet","Optimum Online","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,"www.staples.com","3rd-10th Page","navigation",433721,3085,134,33,6012,1585,4427,"16 TCP Windows","4K Nodes","140 Scripts","40 Images","2014-09-01T22:03:36.17",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016187,"searchresults","US","US:: CA","US:: CA:: San Francisco","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows XP",NA,NA,"www.staples.com","3rd-10th Page","navigation",583715,4263,159,32,7780,2813,4967,"32 TCP Windows","5K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.187",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016195,"searchresults","US","US:: MO","US:: MO:: Columbia","Socket Internet","Corporate","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",545351,3702,153,60,18706,4912,13794,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:03:36.195",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016213,"class","US","US:: WA","US:: WA:: Vashon","CenturyLink","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",684962,4671,176,86,11516,3082,8434,"32 TCP Windows","5K Nodes","180 Scripts","100 Images","2014-09-01T22:03:36.213",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016223,"searchresults","US","US:: PA","US:: PA:: Tobyhanna","Verizon Internet Services","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,NA,"3rd-10th Page","navigation",438281,2219,131,21,5829,1844,3985,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:03:36.223",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016232,"skuskuset","US","US:: MD","US:: MD:: Silver Spring","Verizon FiOS","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,NA,"3rd-10th Page","navigation",416695,2350,138,33,24265,0,24265,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:03:36.232",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016255,"searchresults","US","US:: IL","US:: IL:: Oswego","AT&T Internet Services","Cable/DSL","Firefox","Firefox:: 31","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",690989,5828,143,42,9195,1751,7444,"32 TCP Windows","6K Nodes","160 Scripts","60 Images","2014-09-01T22:03:36.255",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016264,"myaccount","US","US:: AZ","US:: AZ:: Gilbert","Cox Communications","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",389896,1656,104,6,1455,344,1111,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:36.264",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016285,"searchnoresults","US","US:: NY","US:: NY:: Merrick","Verizon FiOS","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",399412,1674,113,7,1906,1235,671,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:36.285",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016317,"skuskuset","US","US:: VA","US:: VA:: Leesburg","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Windows 8",NA,NA,"slickdeals.net","3rd-10th Page","navigation",501208,2675,135,32,41508,594,40914,"32 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:03:36.317",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016381,"searchresults","US","US:: CA","US:: CA:: Oakland","AT&T U-verse","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",524625,3287,145,32,5351,2863,2488,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.381",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016401,"searchnoresults","US","US:: MN","US:: MN:: Farmington","Frontier Communications","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",393398,1675,114,7,4819,2300,2519,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:36.401",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016402,"class","US","US:: WA","US:: WA:: Kent","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",475623,2372,142,22,4201,1790,2411,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.402",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016433,"class","US","US:: IA","US:: IA:: Elkhart","netINS","Cable/DSL","Opera","Opera:: 24","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",403886,4031,85,44,3576,2159,1417,"16 TCP Windows","5K Nodes","100 Scripts","60 Images","2014-09-01T22:03:36.433",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016442,"searchresults","US","US:: WA","US:: WA:: Everett","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",649200,5121,144,44,5198,2734,2464,"32 TCP Windows","6K Nodes","160 Scripts","60 Images","2014-09-01T22:03:36.442",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016468,"skuskuset","US","US:: NY","US:: NY:: Hempstead","Optimum Online","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",517256,2989,149,38,11752,1435,10317,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.468",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016638,"dailydealstemplate","US","US:: MA","US:: MA:: Weston","Verizon Wireless","Cellular","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",911778,4376,107,223,4692,485,4207,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:36.638",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016675,"searchnoresults","US","US:: UT","US:: UT:: Corinne","JAB Wireless","Corporate","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",454586,2406,112,36,6821,1273,5548,"16 TCP Windows","3K Nodes","120 Scripts","40 Images","2014-09-01T22:03:36.675",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016761,"loginassistresetpwd","US","US:: IN","US:: IN:: Mishawaka","AT&T Internet Services","Cable/DSL","Firefox","Firefox:: 31","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",166250,217,78,2,2036,352,1684,"8 TCP Windows","1K Nodes","80 Scripts","20 Images","2014-09-01T22:03:36.761",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016789,"dailydealstemplate","US","US:: VA","US:: VA:: Richmond","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","Entry Page","navigation",913257,4351,109,223,7389,253,7136,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:36.789",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016868,"searchresults","US","US:: NJ","US:: NJ:: Red Bank","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",525547,3167,142,38,7286,2027,5259,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.868",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016869,"dailydealstemplate","US","US:: TX","US:: TX:: Richardson","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",917576,4378,108,223,3182,404,2778,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:36.869",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016878,"searchresults","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","11th+ Page","none",365863,2307,115,19,3193,889,2304,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:03:36.878",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016885,"searchresults","US","US:: WA","US:: WA:: Kennewick","Pocketinet Communications","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",522497,3173,158,34,7197,2564,4633,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:36.885",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016886,"searchresults","US",NA,NA,"Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",788260,7579,146,55,9460,2332,7128,"32 TCP Windows","8K Nodes","160 Scripts","60 Images","2014-09-01T22:03:36.886",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016890,"dailydealstemplate","US","US:: IN","US:: IN:: Plainfield","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 37","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",911971,4377,108,223,3239,447,2792,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:36.89",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016920,"qobin","US","US:: WI","US:: WI:: Middleton","TDS Telecom","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",309802,2571,50,45,3358,365,2993,"16 TCP Windows","3K Nodes","60 Scripts","60 Images","2014-09-01T22:03:36.92",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016923,"dailydealstemplate","US","US:: CA","US:: CA:: Montclair","Time Warner Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",913252,4350,109,223,8878,406,8472,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:36.923",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016963,"skuskuset","US","US:: MA","US:: MA:: Gloucester","Comcast Cable","Cable/DSL","IE","IE:: 10","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",391687,2200,140,19,2130,425,1705,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:03:36.963",2014,9,36,1,22,18,12,3,0,0,0,0
1409609016996,"category","US","US:: UT","US:: UT:: Cedar City","Bresnan Communications","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",416239,1816,122,33,2256,259,1997,"16 TCP Windows","2K Nodes","140 Scripts","40 Images","2014-09-01T22:03:36.996",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017024,"dailydealstemplate","US","US:: TX","US:: TX:: San Antonio","Time Warner Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",999572,4397,120,223,4721,816,3905,"64 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.024",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017075,"dailydealstemplate","US","US:: TX","US:: TX:: Waller","Viasat Communications","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",902162,4352,110,223,16153,2617,13536,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.075",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017091,"searchresults","US",NA,NA,"AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows Vista",NA,NA,"www.staples.com","11th+ Page","navigation",509266,3041,143,32,4392,2206,2186,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.091",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017142,"searchresults","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",416360,3238,166,29,4963,892,4071,"16 TCP Windows","4K Nodes","180 Scripts","40 Images","2014-09-01T22:03:37.142",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017215,"dailydealstemplate","US","US:: NY","US:: NY:: Glen Head","Comcast Business Communications","Cable/DSL","Safari","Safari:: 6","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","2nd Page","cookie",908282,4348,107,223,2794,NA,NA,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.215",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017226,"skuskuset","US","US:: NC","US:: NC:: Raleigh","AT&T U-verse","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"dealnews.com","Entry Page","none",508649,2687,149,36,9726,1287,8439,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.226",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017229,"rewardsdashboard","US","US:: CT","US:: CT:: Norwalk","Optimum Online","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,NA,"11th+ Page","none",395858,1700,109,11,2207,1170,1037,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:37.229",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017268,"class","US","US:: KY","US:: KY:: Erlanger","Insight Communications Company","Cable/DSL","Safari","Safari:: 6","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","none",661183,4362,174,83,3298,1226,2072,"32 TCP Windows","5K Nodes","180 Scripts","100 Images","2014-09-01T22:03:37.268",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017329,"category","US","US:: CA","US:: CA:: Santa Maria","Comcast Cable","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",411610,1806,116,24,4091,1538,2553,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:03:37.329",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017369,"easycheckout","US","US:: CA","US:: CA:: Hacienda Heights","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",256948,1051,124,30,5043,1604,3439,"16 TCP Windows","2K Nodes","140 Scripts","40 Images","2014-09-01T22:03:37.369",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017399,"skuskuset","US","US:: MD","US:: MD:: Bethesda","National Institutes of Health","Cable/DSL","IE","IE:: 10","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",415807,2507,140,29,1857,293,1564,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:03:37.399",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017404,"searchresults","US",NA,NA,"Verizon Wireless","Cellular","IE","IE:: 8","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","cookie",314368,2009,118,14,4242,1621,2621,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:03:37.404",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017423,"searchresults","US","US:: VA","US:: VA:: Manassas","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",450008,2332,129,20,3740,2014,1726,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:03:37.423",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017426,"btstemplate","US","US:: NY","US:: NY:: New York","Verizon Internet Services","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",457094,1917,116,37,4488,528,3960,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:03:37.426",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017442,"dailydealstemplate","US","US:: NY","US:: NY:: New York","Verizon Internet Services","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",916212,4378,108,223,8046,1237,6809,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.442",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017486,"skuskuset","US","US:: FL","US:: FL:: Jacksonville","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",510515,2749,147,32,4363,427,3936,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.486",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017525,"zipcode","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","11th+ Page","none",321549,1687,106,6,10013,889,9124,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:37.525",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017580,"skuskuset","US","US:: NV","US:: NV:: Reno","AT&T Internet Services","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",485167,2498,146,25,3552,917,2635,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.58",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017588,"skuskuset","US","US:: CO","US:: CO:: Aurora","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",558771,3286,146,56,2628,527,2101,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:03:37.588",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017593,"searchresults","US",NA,NA,"Time Warner Cable","Cable/DSL","Opera","Opera:: 23","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",525149,3267,147,32,5841,1612,4229,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.593",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017598,"searchnoresults","US","US:: NY","US:: NY:: Wappingers Falls","Verizon FiOS","Cable/DSL","IE","IE:: 10","Windows 8",NA,NA,"www.staples.com","3rd-10th Page","navigation",364479,2148,109,25,3700,1918,1782,"16 TCP Windows","3K Nodes","120 Scripts","40 Images","2014-09-01T22:03:37.598",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017619,"dailydealstemplate","US","US:: MD","US:: MD:: Ocean City","Comcast Cable","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","none",912870,4377,108,223,5056,1159,3897,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.619",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017669,"searchresults","US",NA,NA,"Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",573740,4093,150,34,11263,3440,7823,"32 TCP Windows","5K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.669",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017709,"dailydealstemplate","US","US:: NJ","US:: NJ:: North Brunswick","Optimum Online","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",916189,4378,108,223,5827,242,5585,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:37.709",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017735,"searchresults","US","US:: CA","US:: CA:: Ladera Ranch","Cox Communications","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","none",563607,3985,148,34,2457,1302,1155,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:37.735",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017792,"searchresults","US","US:: CA","US:: CA:: El Monte","Time Warner Cable","Cable/DSL","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",434200,3763,159,60,5817,1285,4532,"16 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:03:37.792",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017848,"easycheckout","US","US:: CA","US:: CA:: Rancho Mirage","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",197774,567,103,10,1578,408,1170,"8 TCP Windows","1K Nodes","120 Scripts","20 Images","2014-09-01T22:03:37.848",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017851,"yourcart","US","US:: CA","US:: CA:: Sherman Oaks","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",420174,1992,115,16,4334,1341,2993,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:03:37.851",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017925,"EasyCheckout - ApplyRewardsNum","US","US:: MD","US:: MD:: Hagerstown","Antietam Cable Television","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,NA,"11th+ Page","manual",193440,537,99,7,511,NA,NA,"8 TCP Windows","1K Nodes","100 Scripts","20 Images","2014-09-01T22:03:37.925",2014,9,36,1,22,18,12,3,0,0,0,0
1409609017965,"category","US","US:: PA","US:: PA:: Phoenixville","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",404899,1708,119,22,2826,387,2439,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:03:37.965",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018014,"searchresults","US","US:: NY","US:: NY:: Monsey","Optimum Online","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",548326,3775,152,32,5966,1819,4147,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:38.014",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018029,"promotemplate","US","US:: VA","US:: VA:: Dumfries","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows XP",NA,NA,"www.staples.com","2nd Page","navigation",487209,2215,110,56,10527,1224,9303,"32 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:03:38.029",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018061,"skuskuset","US","US:: OH","US:: OH:: Findlay","AT&T U-verse","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,"www.staples.com","3rd-10th Page","navigation",497631,3341,139,59,5081,443,4638,"32 TCP Windows","4K Nodes","140 Scripts","60 Images","2014-09-01T22:03:38.061",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018124,"class","US","US:: KY","US:: KY:: Louisville","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",628618,3910,158,47,4746,2083,2663,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:03:38.124",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018127,"login","US","US:: MA","US:: MA:: East Otis","Verizon Wireless","Cellular","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",16931,120,20,2,1201,208,993,"1 TCP Windows","1K Nodes","20 Scripts","20 Images","2014-09-01T22:03:38.127",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018211,"class","US","US:: TX","US:: TX:: San Antonio","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",449116,2134,133,26,3984,1905,2079,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:03:38.211",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018251,"dailydealstemplate","US","US:: NY","US:: NY:: Spencer","Haefele TV","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",902474,4352,110,223,3805,423,3382,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:03:38.251",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018260,"searchresults","US","US:: NH","US:: NH:: Dover","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",520003,3115,147,32,8153,2334,5819,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:03:38.26",2014,9,36,1,22,18,12,3,0,0,0,0
1409609018264,"class","US","US:: MN","US:: MN:: Plymouth","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",746791,5213,172,62,6194,2028,4166,"32 TCP Windows","6K Nodes","180 Scripts","80 Images","2014-09-01T22:03:38.264",2014,9,36,1,22,18,12,3,0,0,0,0
